Name,X,Y,GSE,TOS,BOS,KrigedBot,KrigedTop,KrigeType,Subregion,FG_Elem
366470N1203520W003,736717.7411,4058980.458,175.53,-294.208189,-304.2117979,TRUE,TRUE,3,14,22274
366470N1203611W001,735904.0804,4058958.035,181.53,-69.24427822,-291.8069423,TRUE,TRUE,3,14,22169
366470N1204242W001,730262.1503,4058804.68,223.53,59.21897638,-357.7701969,TRUE,TRUE,3,14,22051
366470N1205230W002,721428.3548,4058572.032,337.55,305.9434383,295.95,FALSE,FALSE,1,14,21667
366470N1205230W003,721428.3548,4058572.032,337.55,-294.8565617,-304.85,FALSE,FALSE,1,14,21667
366470N1205230W004,721428.3548,4058572.032,337.55,76.05787402,66.05,FALSE,FALSE,1,14,21667
366470N1205230W005,721428.3548,4058572.032,337.55,-28.63031496,-38.65,FALSE,FALSE,1,14,21667
366470N1205230W006,721428.3548,4058572.032,337.55,156.5604987,146.55,FALSE,FALSE,1,14,21667
366471N1193785W001,823772.3277,4061837.422,393.63,239.9471916,84.78643045,TRUE,TRUE,3,17,25322
366471N1200263W001,765840.4818,4059845.037,209.57,42.53883202,-32.45329396,TRUE,TRUE,3,15,23441
366471N1200435W001,764302.4533,4059797.486,206.57,37.9696063,-48.05598425,TRUE,TRUE,3,15,23441
366471N1200616W001,762683.954,4059747.745,201.57,33.86901575,-61.07717848,TRUE,TRUE,3,15,23440
366471N1200627W001,762585.5924,4059744.732,202.07,35.12249344,-60.23905512,TRUE,TRUE,3,15,23440
366471N1200646W001,762415.6952,4059739.531,,,,TRUE,TRUE,3,15,23440
366471N1200979W001,759438.0363,4059648.912,193.07,64.87380577,-47.0694357,TRUE,TRUE,3,15,23438
366471N1201746W001,752579.6806,4059444.132,175.06,-112.4159186,-326.4762861,TRUE,TRUE,3,15,22890
366471N1203606W001,735948.4817,4058970.361,180.5,-69.5,-289.5,FALSE,FALSE,1,14,22169
366471N1204422W001,728652.4439,4058772.712,240.53,-325.4685564,-364.1470341,TRUE,TRUE,3,14,22051
366471N1204422W002,728652.4439,4058772.712,240.53,-325.4679003,-364.1453937,TRUE,TRUE,3,14,22051
366471N1204422W003,728652.4439,4058772.712,240.53,-325.5675722,-364.2437533,TRUE,TRUE,3,14,22051
366472N1203516W001,736752.8938,4059003.637,179.53,-57.43227034,-65.64486877,TRUE,TRUE,3,14,22274
366472N1203877W001,733525.093,4058915.126,192.53,-100.9578609,-376.5684252,TRUE,TRUE,3,14,22168
366472N1204060W001,731888.8497,4058870.723,206.53,-89.18049869,-434.5974934,TRUE,TRUE,3,14,22167
366472N1204860W001,724735.9533,4058680.281,284.54,-415.3769948,-1084.839265,TRUE,TRUE,3,14,21914
366472N1205229W001,721436.7228,4058594.454,337.55,92.38976378,79.48326772,TRUE,TRUE,3,14,21667
366472N1205232W001,721409.8999,4058593.761,337.55,121.9165354,107.9204724,TRUE,TRUE,3,14,21667
366472N1205288W001,720909.206,4058580.849,347.56,-525.9016142,-693.315,TRUE,TRUE,3,14,21666
366472N1205288W002,720909.206,4058580.849,349.56,-524.5045669,-691.9186089,TRUE,TRUE,3,14,21666
366473N1204962W001,723823.6786,4058667.525,296.54,-507.8799475,-840.6581627,TRUE,TRUE,3,14,21785
366474N1203882W001,733479.7826,4058936.101,194.53,-99.71888451,-375.7884383,TRUE,TRUE,3,14,22168
366474N1204424W001,728633.6741,4058805.522,240.53,-324.3869948,-364.7035958,TRUE,TRUE,3,14,22051
366474N1204588W001,727167.3357,4058766.552,256.54,-146.2058661,-645.3584252,TRUE,TRUE,3,14,21915
366474N1204603W001,727033.2197,4058763,257.54,-145.8784383,-684.6724016,TRUE,TRUE,3,14,21915
366474N1205143W001,722205.0717,4058636.535,321.55,-261.5007874,-389.467979,TRUE,TRUE,3,14,21784
366475N1204241W001,730269.6017,4058860.4,223.53,32.99555118,-359.4742651,TRUE,TRUE,3,14,22051
366475N1204332W001,729455.9597,4058838.59,232.53,-209.6488058,-231.7869291,TRUE,TRUE,3,14,22051
366476N1204691W001,726245.8209,4058764.397,266.5,-331.3120079,-884.5987533,TRUE,TRUE,3,14,21915
366476N1205141W001,722222.3786,4058659.189,323.1,-273.0358268,-407.1877297,TRUE,TRUE,3,14,21784
366476N1205315W001,720666.6582,4058619.016,357.56,-576.2903937,-851.9954462,TRUE,TRUE,3,14,21666
366477N1199596W001,771802.7682,4060098.636,225.57,54.89874016,-80.35257218,TRUE,TRUE,3,15,23660
366477N1199710W001,770783.3664,4060066.377,224.57,48.02603675,-69.38439633,TRUE,TRUE,3,15,23561
366477N1201782W001,752255.8205,4059501.234,173.56,-117.041378,-320.7083727,TRUE,TRUE,3,15,22890
366477N1205321W001,720612.7274,4058628.732,355.3,-558.7091864,-834.7,FALSE,FALSE,1,14,21666
366478N1205320W001,720621.3828,4058640.057,355,-582.2191601,-879.5770997,TRUE,TRUE,3,14,21666
366478N1205868W001,715721.8093,4058515.406,426.67,-438.5071654,-894.9494226,TRUE,TRUE,3,14,21470
366480N1199168W001,775628.9534,4060254.124,235.97,62.44493438,-94.61248031,TRUE,TRUE,3,16,23842
366480N1199893W001,769145.9196,4060048.139,,,,TRUE,TRUE,3,15,23561
366480N1204781W001,725439.9624,4058787.587,276.5,-623.5,-1023.5,FALSE,FALSE,1,14,21915
366481N1204871W001,724634.9859,4058777.566,286.5,-333.5131234,-1113.5,FALSE,FALSE,1,14,21914
366481N1205499W001,719020.1181,4058632.319,379.86,-496.1813386,-766.8591601,TRUE,TRUE,3,14,21665
366481N1205721W001,717035.2628,4058581.855,409.63,-512.0353543,-682.463832,TRUE,TRUE,3,14,21567
366481N1206674W001,708514.7964,4058370.45,641.89,-95.28355643,-273.2281102,TRUE,TRUE,3,14,21255
366482N1201249W001,757020.0777,4059698.262,187.06,-17.36519685,-189.2805512,TRUE,TRUE,3,15,23306
366483N1194018W001,821683.4476,4061892.138,386.61,207.7917585,80.66446194,TRUE,TRUE,3,17,25165
366483N1205610W001,718027.1251,4058629.221,395.6,-451.552231,-685.567979,TRUE,TRUE,3,14,21664
366483N1205857W001,715818.7616,4058573.359,423.67,-475.513727,-885.5406299,TRUE,TRUE,3,14,21470
366483N1206082W001,713807.1046,4058522.968,450.7,-189.2934383,-649.3,FALSE,FALSE,1,14,21366
366484N1204381W001,729015.1784,4058926.741,237.53,-311.57,-326.57,FALSE,FALSE,1,14,22051
366486N1204877W001,724579.8873,4058831.64,286.54,-363.5784383,-1107.873386,TRUE,TRUE,3,14,21914
366486N1206404W001,710927.3978,4058484.961,,,,TRUE,TRUE,3,14,21362
366487N1203336W001,738357.7069,4059214.667,167.53,-347.1198031,-453.2074016,TRUE,TRUE,3,14,22275
366487N1204785W001,725402.157,4058864.318,275.53,-600.7054331,-1046.609961,TRUE,TRUE,3,14,21915
366489N1194057W001,821332.1535,4061945.647,385.61,204.7366404,81.8580315,TRUE,TRUE,3,17,25165
366489N1205502W001,718991.0289,4058720.399,378.56,-487.3172966,-742.1578478,TRUE,TRUE,3,14,21665
366492N1205502W001,718990.1788,4058753.686,376.3,-487.6094488,-737.2295276,TRUE,TRUE,3,14,21665
366492N1205502W002,718990.1788,4058753.686,390.6,-473.3094488,-722.9288714,TRUE,TRUE,3,14,21665
366493N1201877W001,751401.1607,4059653.83,170.56,-121.2237927,-259.8300919,TRUE,TRUE,3,15,22892
366494N1205321W001,720607.8747,4058817.358,351.5,-528.4868766,-1607.5,FALSE,FALSE,1,14,21666
366495N1204965W001,723790.4849,4058910.931,298.5,-543.4947507,-843.5,FALSE,FALSE,1,14,21785
366496N1205241W001,721322.5581,4058857.98,337.5,-546.4895013,-906.5,FALSE,FALSE,1,14,21667
366497N1205138W001,722243.1624,4058892.894,320.54,-380.6775197,-554.5813911,TRUE,TRUE,3,14,21784
366500N1194600W001,816471.3978,4061887.027,370.5,170.9,30.9,FALSE,FALSE,1,17,25010
366500N1201000W001,759240.526,4059965.038,191,80.47637795,-22.5,FALSE,FALSE,1,15,23308
366500N1202500W001,745828.4696,4059569.975,160.35,-134.5531234,-374.54,FALSE,FALSE,1,15,22564
366502N1201782W001,752247.6585,4059778.649,167.8,-111.919685,-326.9,FALSE,FALSE,1,15,22890
366503N1194391W001,818339.2877,4061989.552,,,,TRUE,TRUE,3,17,25012
366508N1203877W001,733514.2141,4059314.583,192.52,-115.9973885,-390.2670735,TRUE,TRUE,3,14,22168
366508N1206218W001,712584.2977,4058770.124,457.76,-193.5323228,-295.8899344,TRUE,TRUE,3,14,21365
366511N1204557W001,727433.6195,4059184.445,253.53,-100.2068766,-529.661273,TRUE,TRUE,3,14,21916
366513N1193232W001,828700.3716,4062491.869,437.67,278.6768898,193.9728215,TRUE,TRUE,3,17,25477
366514N1203966W001,732716.6748,4059359.524,199.52,-97.93997375,-381.2483727,TRUE,TRUE,3,14,22053
366517N1204435W001,728522.6058,4059280.023,243.53,-284.8135039,-362.3709186,TRUE,TRUE,3,14,22051
366520N1204061W001,731865.5055,4059403.087,204.52,-61.53918635,-421.9545407,TRUE,TRUE,3,14,22052
366521N1199841W001,769596.5962,4060517.732,220.57,52.78128609,-44.33321522,TRUE,TRUE,3,15,23561
366530N1201827W001,751836.1711,4060077.523,172.55,-106.2774278,-274.821063,TRUE,TRUE,3,15,22891
366531N1194474W001,817585.4868,4062272.778,377.61,196.8350656,77.34425197,TRUE,TRUE,3,17,25012
366531N1204602W001,727025.4144,4059395.7,257.53,-116.0733465,-674.845,TRUE,TRUE,3,14,21915
366533N1205863W001,715751.1579,4059126.785,417,-310.0013123,-982,FALSE,FALSE,1,14,21470
366539N1194302W001,819120.352,4062418.716,382.61,191.727126,80.27108924,TRUE,TRUE,3,17,25012
366540N1203517W001,736723.119,4059757.925,171.02,-311.5204856,-370.6021785,TRUE,TRUE,3,14,22169
366541N1193657W001,824887.6695,4062657.686,402.64,245.7150656,111.126811,TRUE,TRUE,3,17,25322
366541N1201088W001,758439.9547,4060396.248,192.56,54.77850394,-57.02661417,TRUE,TRUE,3,15,23307
366542N1202571W001,745180.3157,4060017.844,442.1,-192.9065617,-552.9,FALSE,FALSE,1,15,22467
366542N1202751W001,743570.9927,4059971.966,163.53,-467.1048425,-850.3420472,TRUE,TRUE,3,15,22466
366542N1203163W001,739887.4571,4059868.098,169.8,-500.2131234,-800.2,FALSE,FALSE,1,15,22276
366542N1203968W001,732690.3608,4059669.726,,,,TRUE,TRUE,3,14,22053
366542N1203974W001,732636.7183,4059668.27,198.52,-102.4035564,-375.0784252,TRUE,TRUE,3,14,22053
366542N1204418W001,728667.1974,4059561.473,240.52,-293.1706168,-388.6725853,TRUE,TRUE,3,14,21916
366544N1204516W001,727790.4576,4059560.34,247.5,37.52624672,-382.5,FALSE,FALSE,1,14,21916
366544N1204960W001,723820.9953,4059455.79,295.5,-512.4724409,-1209.5,FALSE,FALSE,1,14,21785
366546N1205276W001,720995.3343,4059404.693,337.5,-544.488189,-864.5,FALSE,FALSE,1,14,21667
366547N1202571W001,745178.7289,4060073.326,163.54,-471.2375591,-814.9308005,TRUE,TRUE,3,15,22467
366548N1205146W001,722156.974,4059456.921,318.5,-565.4895013,-925.5,FALSE,FALSE,1,14,21668
366549N1201838W001,751731.6285,4060285.469,172.55,-101.3824803,-257.2066273,TRUE,TRUE,3,15,23030
366550N1204785W001,725383.7807,4059563.352,277.53,-342.4732808,-1207.222625,TRUE,TRUE,3,14,21786
366550N1205318W001,720618.7081,4059439.404,343.55,-611.7787402,-1058.329265,TRUE,TRUE,3,14,21666
366555N1198807W001,778830.0283,4061190.83,246.27,79.88122047,-11.26149606,TRUE,TRUE,3,16,23934
366555N1198807W002,778830.0283,4061190.83,,,,TRUE,TRUE,3,16,23934
366556N1204788W001,725355.2102,4059629.222,277.5,-313.5,-1229.5,FALSE,FALSE,1,14,21786
366557N1198002W001,786027.2114,4061450.234,271.57,132.418294,91.07807087,TRUE,TRUE,3,16,24201
366558N1205679W001,717389.1131,4059445.726,399.61,-189.124252,-256.0389501,TRUE,TRUE,3,14,21567
366558N1206218W001,712570.5432,4059324.896,454.76,-255.2997113,-482.4256955,TRUE,TRUE,3,14,21364
366560N1199804W001,769913.8052,4060960.932,222.57,64.80549869,-37.36346457,TRUE,TRUE,3,15,23661
366560N1205790W001,716396.227,4059442.812,408.64,-212.3586877,-222.36,FALSE,FALSE,1,14,21471
366560N1205790W002,716396.227,4059442.812,408.64,210.6570604,200.64,FALSE,FALSE,1,14,21471
366564N1205679W001,717387.425,4059512.3,391.61,-179.8896719,-245.5205774,TRUE,TRUE,3,14,21567
366564N1205788W001,716412.9863,4059487.646,406,122.5934383,112.6,FALSE,FALSE,1,14,21471
366567N1205954W001,714928.1487,4059483.599,422.7,-337.3065617,-737.3,FALSE,FALSE,1,14,21369
366570N1203880W001,733468.6559,4060001.805,193.52,-157.0413517,-423.7733071,TRUE,TRUE,3,14,22053
366572N1206043W001,714131.1279,4059519.166,431.71,-234.7050262,-740.5928215,TRUE,TRUE,3,14,21366
366578N1198259W001,783721.5133,4061606.895,263.36,121.2805381,73.63782152,TRUE,TRUE,3,16,24110
366581N1204243W001,730220.1341,4060036.088,,,,TRUE,TRUE,3,14,21917
366582N1201427W001,755395.3972,4060760.364,183.55,-29.65472441,-200.9345801,TRUE,TRUE,3,15,23175
366582N1201516W001,754599.6944,4060736.689,180.55,-45.9316273,-228.3003937,TRUE,TRUE,3,15,23173
366583N1206043W001,714128.0793,4059641.217,429.71,-233.4284514,-747.8985958,TRUE,TRUE,3,14,21366
366583N1206266W001,712134.5699,4059591.654,449.77,-232.5062467,-539.4117585,TRUE,TRUE,3,14,21259
366588N1193410W001,827076.6707,4063263.393,434.66,289.956916,190.6983858,TRUE,TRUE,3,17,25323
366592N1194804W001,814609.5056,4062840.934,335.6,169.6032808,69.99534121,TRUE,TRUE,3,17,24728
366596N1200432W001,764286.5076,4061185.432,209.56,66.21485564,-7.218543307,TRUE,TRUE,3,16,23311
366600N1200200W001,766359.3433,4061294.04,216,98.57841207,24.44422572,TRUE,TRUE,3,15,23442
366600N1205324W001,720550.7939,4059992.807,338.55,-543.3757874,-894.456168,TRUE,TRUE,3,14,21667
366603N1205138W001,722212.675,4060069.039,313.5,-511.5,-1606.5,FALSE,FALSE,1,14,21668
366605N1201932W001,750873.0068,4060882.235,,,,TRUE,TRUE,3,15,22775
366607N1193460W001,826621.5064,4063457.218,429.65,288.2172572,185.7149606,TRUE,TRUE,3,17,25323
366607N1193654W001,824886.7172,4063391.246,410.94,260.2346194,133.7559449,TRUE,TRUE,3,17,25323
366607N1203339W001,738293.8671,4060545.46,164.5,-435.5,-835.5,FALSE,FALSE,1,14,22170
366607N1203881W001,733448.5338,4060412.115,193.51,-188.6166404,-457.5608661,TRUE,TRUE,3,14,22053
366607N1204241W001,730230.2647,4060325.062,224.52,-37.79069554,-641.026916,TRUE,TRUE,3,14,21917
366609N1203185W001,739669.976,4060606.041,163.5,-456.5131234,-936.5,FALSE,FALSE,1,15,22276
366609N1203343W001,738257.4911,4060566.659,165.52,-437.542336,-826.0721916,TRUE,TRUE,3,14,22170
366610N1193229W001,828685.8938,4063569.53,,,,TRUE,TRUE,3,17,25479
366610N1199729W001,770566.8713,4061536.935,,,,TRUE,TRUE,3,15,23661
366610N1199729W002,770566.8713,4061536.935,227.56,84.12003937,-26.36224409,TRUE,TRUE,3,15,23661
366610N1202063W001,749700.2374,4060903.515,171.54,-54.05435696,-121.7679396,TRUE,TRUE,3,15,22776
366610N1203650W001,735512.6891,4060501.899,179.51,-369.2142126,-684.0459055,TRUE,TRUE,3,14,22054
366611N1202888W001,742324.477,4060702.895,161.52,-488.7224541,-879.120748,TRUE,TRUE,3,15,22372
366611N1204238W001,730255.8912,4060370.166,223.5,-16.49343832,-656.5,FALSE,FALSE,1,14,21917
366613N1193349W001,827611.5497,4063561.719,437.66,286.9992388,191.4149213,TRUE,TRUE,3,17,25479
366613N1193782W001,823739.6031,4063414.506,,,,TRUE,TRUE,3,17,25168
366613N1193782W002,823739.6031,4063414.506,401.64,235.2869816,99.77484252,TRUE,TRUE,3,17,25168
366614N1203481W001,737022.2716,4060587.932,172.01,-450.3382283,-628.2795013,TRUE,TRUE,3,14,22170
366614N1203532W001,736566.3484,4060575.336,173.51,-442.8875066,-630.4856037,TRUE,TRUE,3,14,22170
366614N1203877W001,733482.1766,4060490.761,194.51,-197.0064042,-471.0690682,TRUE,TRUE,3,14,22053
366614N1203968W001,732668.6745,4060468.638,199.5,-130.4868766,-340.5,FALSE,FALSE,1,14,22053
366614N1204599W001,727027.8436,4060317.365,257.52,-189.519042,-785.3681234,TRUE,TRUE,3,14,21787
366614N1204954W001,723854.3526,4060233.893,296.53,-496.5589108,-1220.184895,TRUE,TRUE,3,14,21785
366615N1203697W001,735091.0023,4060545.844,182.51,-328.8953806,-699.5653281,TRUE,TRUE,3,14,22054
366615N1204060W001,731845.9344,4060457.447,207.51,-97.85194226,-450.6974147,TRUE,TRUE,3,14,22053
366616N1193768W001,823863.5333,4063452.536,,,,TRUE,TRUE,3,17,25168
366616N1193874W001,822915.6779,4063416.751,400.63,237.8498163,104.352769,TRUE,TRUE,3,17,25168
366616N1193960W001,822146.6654,4063387.796,397.63,236.5095932,107.6952887,TRUE,TRUE,3,17,25167
366616N1200613W001,762661.4681,4061357.618,205.56,69.91301837,0.13480315,TRUE,TRUE,3,15,23310
366616N1200843W001,760605.2092,4061294.837,200.55,80.36167979,9.284251969,TRUE,TRUE,3,15,23309
366616N1200857W001,760480.046,4061291.032,201.75,82.87821522,11.02683727,TRUE,TRUE,3,15,23309
366616N1200938W001,759755.8885,4061269.051,197.55,83.23832021,5.155643045,TRUE,TRUE,3,15,23309
366616N1200977W001,759407.2205,4061258.489,196.65,82.81404199,0.616535433,TRUE,TRUE,3,15,23308
366616N1201149W001,757869.5097,4061212.078,192.05,47.52276903,-62.02020997,TRUE,TRUE,3,15,23176
366616N1202410W001,746596.1462,4060880.269,,,,TRUE,TRUE,3,15,22566
366616N1204149W001,731050.0166,4060447.057,217.51,-23.76604987,-550.5737927,TRUE,TRUE,3,14,21917
366617N1194082W001,821055.3284,4063357.937,407.62,235.9024803,113.9415223,TRUE,TRUE,3,17,25167
366617N1203517W001,736699.5241,4060612.326,170.51,-449.525958,-636.541706,TRUE,TRUE,3,14,22170
366617N1203517W002,736699.5241,4060612.326,170.51,-449.7266142,-636.7436745,TRUE,TRUE,3,14,22170
366617N1204060W001,731845.334,4060479.639,208.5,-99.91043307,-453.1181102,TRUE,TRUE,3,14,22053
366617N1204149W001,731049.7175,4060458.153,216.51,-26.67832021,-553.6359974,TRUE,TRUE,3,14,21917
366617N1204239W001,730245.1631,4060436.502,223.51,-25.26296588,-652.3538451,TRUE,TRUE,3,14,21917
366617N1204239W002,730245.1631,4060436.502,223.51,-25.26066929,-652.3535171,TRUE,TRUE,3,14,21917
366617N1204239W003,730245.1631,4060436.502,223.51,-25.25902887,-652.3535171,TRUE,TRUE,3,14,21917
366617N1204770W001,725498.3254,4060310.298,275.52,-320.7286877,-1130.356969,TRUE,TRUE,3,14,21786
366617N1204961W001,723790.9079,4060265.546,296.53,-502.7088451,-1217.600577,TRUE,TRUE,3,14,21785
366617N1206349W001,711383.2905,4059950.569,176.9,-123.1,-1023.1,FALSE,FALSE,1,14,21257
366618N1198627W001,780416.6086,4061942.487,254.26,101.8065879,30.98014436,TRUE,TRUE,3,16,24027
366618N1200068W001,767533.2636,4061530.55,218.56,77.9451706,-0.693937008,TRUE,TRUE,3,15,23562
366618N1202060W001,749724.4707,4060993.068,167.54,-58.07417323,-126.2355906,TRUE,TRUE,3,15,22777
366618N1204402W001,728787.7337,4060408.577,236.52,-268.0893832,-537.2931234,TRUE,TRUE,3,14,21916
366618N1204600W001,727017.7286,4060361.511,257.52,-199.9022441,-797.3523753,TRUE,TRUE,3,14,21787
366618N1205140W001,722190.4815,4060235.011,312.54,-513.640315,-1554.972336,TRUE,TRUE,3,14,21668
366619N1202996W001,741356.4761,4060764.42,161.52,-487.7390551,-900.7830184,TRUE,TRUE,3,15,22276
366619N1203132W001,740140.6763,4060730.266,163.52,-468.9029003,-918.1099213,TRUE,TRUE,3,15,22276
366619N1203874W001,733507.4838,4060546.972,193.01,-205.0037795,-483.2888845,TRUE,TRUE,3,14,22053
366619N1204238W001,730253.5064,4060458.934,224.51,-23.98212598,-650.4670341,TRUE,TRUE,3,14,21917
366619N1204418W001,728644.4067,4060415.856,245.52,-254.5189108,-534.726916,TRUE,TRUE,3,14,21916
366619N1204516W001,727768.344,4060392.53,247.52,-183.4327559,-625.140105,TRUE,TRUE,3,14,21916
366619N1206224W001,712500.126,4060000.389,442.76,-225.6107349,-599.6724147,TRUE,TRUE,3,14,21259
366620N1205319W001,720589.7801,4060215.871,336.9,-520.088189,-880.1,FALSE,FALSE,1,14,21667
366621N1193579W001,825551.4761,4063572.097,420.65,282.5942257,167.876706,TRUE,TRUE,3,17,25324
366622N1196816W001,796607.1525,4062532.131,315.99,193.7603412,161.8823885,TRUE,TRUE,3,16,24129
366622N1204057W001,731870.6516,4060535.844,208.51,-106.3216929,-455.1898031,TRUE,TRUE,3,14,21918
366622N1205857W001,715779.9408,4060115.638,403.66,-405.4305512,-774.6887533,TRUE,TRUE,3,14,21370
366622N1205860W001,715753.1235,4060114.963,403.7,-396.3,-796.3,FALSE,FALSE,1,14,21370
366624N1199524W001,772394.7521,4061750.364,228.56,96.69648294,-34.37799213,TRUE,TRUE,3,16,23755
366624N1199552W001,772144.4197,4061742.41,230.56,97.56065617,-31.21919948,TRUE,TRUE,3,16,23755
366625N1194163W001,820327.7112,4063419.613,393.62,223.9388976,108.0589764,TRUE,TRUE,3,17,25013
366625N1204335W001,729384.5978,4060502.257,229.51,-241.8226772,-569.3049606,TRUE,TRUE,3,14,21917
366625N1205318W001,720597.2914,4060271.58,335.55,-577.2964567,-1034.099934,TRUE,TRUE,3,14,21667
366625N1206118W001,713446.0111,4060090.506,429.7,-205.3065617,-780.3,FALSE,FALSE,1,14,21367
366627N1203517W001,736696.4595,4060723.288,170.51,-455.551811,-662.977664,TRUE,TRUE,3,14,22170
366628N1204599W001,727023.7288,4060472.706,257.52,-220.9048688,-816.8061155,TRUE,TRUE,3,14,21787
366628N1205496W001,719005.2703,4060264.061,363.57,-41.76792651,-93.34699475,TRUE,TRUE,3,14,21569
366631N1195477W001,808575.9866,4063054.899,,,,TRUE,TRUE,3,17,24393
366631N1195743W001,806197.5843,4062969.554,341.59,225.5480052,179.6982677,TRUE,TRUE,3,17,24392
366631N1196110W001,802916.1356,4062852.892,336.59,206.7238583,168.4682808,TRUE,TRUE,3,17,24217
366631N1205138W001,722204.6204,4060379.719,311.54,-516.4891995,-1514.948845,TRUE,TRUE,3,14,21668
366631N1206127W001,713363.9026,4060155.076,435.73,-200.6525459,-754.3014961,TRUE,TRUE,3,14,21260
366632N1193674W001,824697.3551,4063661.944,412.64,260.8092913,134.9520079,TRUE,TRUE,3,17,25168
366632N1197271W001,792535.1682,4062503.233,300.18,163.1521785,130.6935171,TRUE,TRUE,3,16,24291
366633N1196463W001,799759.1219,4062764.066,327.19,212.2539764,179.3051575,TRUE,TRUE,3,17,24299
366634N1197270W001,792543.3512,4062525.734,299.66,162.2941864,129.8207612,TRUE,TRUE,3,16,24291
366635N1197735W001,788385.4916,4062395.876,282.57,146.2876509,107.7325328,TRUE,TRUE,3,16,24205
366635N1202389W001,746777.8124,4061096.505,159.731,-80.79524672,-110.769,FALSE,FALSE,1,15,22566
366636N1194038W001,821440.8606,4063583.574,397.63,229.8649081,106.2300656,TRUE,TRUE,3,17,25167
366638N1193838W001,823228.3762,4063673.072,405.14,236.7318635,104.7551575,TRUE,TRUE,3,17,25168
366638N1201988W001,750361.6625,4061233.78,168.54,-61.89044619,-146.0932021,TRUE,TRUE,3,15,22895
366639N1206302W001,711797.3952,4060205.04,450.78,-114.6038583,-549.3968373,TRUE,TRUE,3,14,21258
366643N1193404W001,827107.0124,4063875.9,,,,TRUE,TRUE,3,17,25324
366643N1200604W001,762732.7438,4061659.702,206.95,76.95695538,9.670538058,TRUE,TRUE,3,16,23311
366644N1205318W001,720591.8652,4060482.397,333.6,-498.4209974,-1611.4,FALSE,FALSE,1,14,21667
366647N1203691W001,735134.8977,4060902.39,180.5,-363.496063,-805.5,FALSE,FALSE,1,14,22054
366647N1203691W002,735134.8977,4060902.39,180.51,-361.9870472,-803.9811417,TRUE,TRUE,3,14,22054
366652N1201346W001,756096.3633,4061558.743,,,,TRUE,TRUE,3,15,23176
366652N1201516W001,754576.618,4061513.456,182.54,-20.4682021,-178.4764042,TRUE,TRUE,3,15,23034
366653N1204602W001,726989.5637,4060749.392,255.52,-281.6614304,-879.9521129,TRUE,TRUE,3,14,21787
366657N1193499W001,826251.6199,4063998.887,429.65,289.692979,185.9190289,TRUE,TRUE,3,17,25324
366659N1204420W001,728614.6878,4060859.215,237.51,-248.8691339,-621.9252362,TRUE,TRUE,3,14,21916
366661N1203874W001,733494.7858,4061013.005,232.05,-204.4339239,-509.4942913,TRUE,TRUE,3,14,21919
366661N1204057W001,731858.9434,4060968.588,213.51,-129.3105381,-496.5428215,TRUE,TRUE,3,14,21918
366664N1195118W001,811772.6347,4063537.387,335.59,207.8767454,138.4994488,TRUE,TRUE,3,17,24496
366664N1195354W001,809662.5398,4063460.839,329.19,221.4531234,165.381601,TRUE,TRUE,3,17,24394
366667N1205316W001,720603.1738,4060738.058,329.2,-472.8013123,-872.8,FALSE,FALSE,1,14,21570
366667N1206227W001,712460.106,4060532.306,435.8,-218.2026247,-599.2,FALSE,FALSE,1,14,21149
366670N1205500W001,718957.6074,4060729.164,360.57,267.8568766,248.87,FALSE,FALSE,1,14,21569
366672N1206213W001,712583.8691,4060590.887,435.75,-208.0577428,-607.0928478,TRUE,TRUE,3,14,21149
366672N1206310W001,711716.8392,4060569.423,445.79,-106.7283727,-390.71,FALSE,FALSE,1,14,21257
366675N1205499W001,718965.1285,4060784.87,360,212.9130577,189.8940289,TRUE,TRUE,3,14,21569
366685N1202060W001,749702.8043,4061736.535,168.53,-41.09893701,-108.5822047,TRUE,TRUE,3,15,22777
366686N1203877W001,733460.4107,4061289.675,194.5,-259.0219816,-583.3467848,TRUE,TRUE,3,14,21919
366687N1205319W002,720570.6456,4060959.281,342.7,-519.307874,-919.3,FALSE,FALSE,1,14,21570
366688N1201882W001,751293.0011,4061816.347,173.03,-49.56055118,-157.239357,TRUE,TRUE,3,15,23032
366688N1204779W001,725397.1498,4061095.984,273.6,-371.497769,-1048.138517,TRUE,TRUE,3,14,21786
366689N1204552W001,727425.9119,4061160.694,249.51,-339.5595538,-875.4575197,TRUE,TRUE,3,14,21787
366689N1204779W001,725396.8579,4061107.079,,,,TRUE,TRUE,3,14,21786
366689N1205588W001,718165.6423,4060919.918,375.6,165.6262467,-354.4,FALSE,FALSE,1,14,21472
366691N1200791W001,761044.7437,4062141.253,201.55,85.40695538,28.03687664,TRUE,TRUE,3,15,23179
366691N1205047W001,723000.7584,4061066.592,300,-550,-1114,FALSE,FALSE,1,14,21669
366692N1194735W001,815185.664,4063973.491,342.1,172.1282808,79.2746063,TRUE,TRUE,3,17,24730
366692N1204777W001,725413.8593,4061140.837,274.52,-368.4048688,-1037.055131,TRUE,TRUE,3,14,21786
366693N1200613W001,762635.275,4062212.081,207.55,85.26030184,21.4105643,TRUE,TRUE,3,16,23312
366697N1206302W001,711781.4913,4060848.576,441.77,-117.5265879,-417.5006693,TRUE,TRUE,3,14,21148
366698N1203399W001,737729.4661,4061540.314,165.5,-428.1302493,-772.1141732,TRUE,TRUE,3,14,22055
366698N1203399W002,737729.4661,4061540.314,165.5,-428.6295932,-772.6145013,TRUE,TRUE,3,14,22055
