Name,X,Y,ObsWL,SimWL,Residual,pt_size,color
377656N1214199W001,639173.4118999998,4180983.8350000004,-3.1771428571428566,18.734285714285715,-21.91142857142857,5.680964491579547,#008cff
369827N1206813W001,706371.2412,4095466.074999996,110.22454545454544,132.12854545454547,-21.903999999999993,5.6801709370492,#008cff
362467N1202554W001,746620.1632000002,4014805.700000001,38.93333333333332,60.832,-21.89866666666665,5.679601122602935,#008cff
360439N1200218W001,768306.7123,3992922.8460000004,54.349999999999994,32.48500000000001,21.865,5.676002566295275,#ff6a00
361964N1199585W001,773481.0348,4010021.478,-3.62,-25.46,21.84,5.673328578219169,#ff6a00
365453N1202580W001,745444.9074,4047931.695,52.949999999999996,31.12,21.830000000000005,5.672258554489467,#ff6a00
373260N1204880W004,722569.1057,4133997.075,79.65599999999999,101.48,-21.824,5.671616422610058,#008cff
382862N1217884W001,605962.3537000006,4238264.502999999,7.192708333333336,29.01479166666667,-21.822083333333328,5.671411278546701,#008cff
368495N1205837W001,715433.9444000003,4080902.3730000006,181.2890909090909,159.46727272727273,21.821818181818177,5.6713828982238415,#ff6a00
374016N1206857W001,704844.0198,4141938.2900000024,86.16620689655171,107.98655172413794,-21.820344827586204,5.6712251955548245,#008cff
361833N1190278W001,857261.9947999999,4011597.4449999994,460.3,438.48400000000004,21.815999999999995,5.670760109446855,#ff6a00
373421N1206643W001,706901.9213999998,4135382.608999999,81.96947826086958,103.75782608695651,-21.788347826086955,5.667799034457992,#008cff
364199N1199496W001,773498.9259999994,4034847.908999999,83.53105263157893,61.79684210526315,21.734210526315795,5.661996409942397,#ff6a00
379853N1216641W001,617314.4628,4205025.841000001,2.995454545454545,24.725454545454543,-21.73,5.661544808322666,#008cff
370877N1207346W001,701349.0876000001,4107002.417,89.3342857142857,111.04428571428572,-21.710000000000004,5.659399102888698,#008cff
385241N1211982W001,657066.6276000001,4265506.105000002,53.25076923076923,74.95461538461538,-21.70384615384615,5.658738687010268,#008cff
363717N1200046W001,768732.3470000001,4029344.64,26.0,47.69,-21.69,5.657252408878008,#008cff
376743N1208913W001,685964.7608999992,4171770.9589999984,81.506,59.81859999999999,21.687400000000007,5.656973265974372,#ff6a00
397325N1221233W002,575126.5856,4398435.430999996,171.76644654150948,193.44377358490564,-21.67732704339623,5.65589164858851,#008cff
363208N1198691W002,781075.3816,4024082.121999999,71.38358974358977,93.04564102564102,-21.662051282051277,5.654250883015576,#008cff
376607N1208563W001,689086.270800001,4170331.8720000014,89.04458333333334,67.38625000000002,21.658333333333342,5.65385145157571,#ff6a00
357106N1193623W001,829121.9268000005,3957953.7130000005,183.2735294117647,161.61911764705883,21.65441176470588,5.653430107426765,#ff6a00
366375N1205141W001,722251.4157999998,4057538.5249999994,-31.330000000000013,-52.982000000000006,21.651999999999997,5.653170961828073,#ff6a00
373988N1207068W001,702983.7023000006,4141581.946999998,78.16666666666667,99.77299999999998,-21.606333333333335,5.648261323692261,#008cff
351371N1192603W001,840765.9277000001,3894652.9410000006,297.93,319.526,-21.596000000000004,5.64714966404139,#008cff
361231N1202629W001,746333.1761000003,4001072.371999998,302.41037037037034,324.0,-21.589629629629616,5.646464207290272,#008cff
351656N1189234W001,871351.7230000001,3899023.982999999,124.81148148148144,146.4,-21.588518518518512,5.646344640523184,#008cff
363147N1195046W001,813834.2879999998,4024527.559,161.08925925925925,182.65592592592589,-21.56666666666667,5.643992535164831,#008cff
367852N1202049W001,749423.0538999998,4074689.138999999,131.34187499999996,152.88750000000002,-21.545625000000005,5.641726510685437,#008cff
374463N1207891W001,695574.2474000005,4146678.6669999976,98.81038461538462,120.34711538461542,-21.536730769230775,5.640768338242147,#008cff
373563N1207060W001,703169.2106999998,4136867.703000001,99.00714285714285,120.54357142857144,-21.53642857142857,5.6407357791010435,#008cff
395157N1221122W001,576315.5806000005,4374383.1329999985,90.5163888888889,112.0436111111111,-21.52722222222222,5.6397437668714225,#008cff
380926N1215871W002,623895.7293,4217031.812,-15.055,6.470000000000001,-21.525000000000002,5.639504283864818,#008cff
380926N1215871W001,623895.7293,4217031.812,-15.030000000000001,6.470000000000001,-21.5,5.636809247747852,#008cff
373260N1204880W003,722569.1057,4133997.075,79.98400000000001,101.48,-21.496000000000002,5.63637789659126,#008cff
356756N1193953W003,826277.7424999999,3953959.0919999997,157.78428571428572,179.26,-21.475714285714286,5.634189711882142,#008cff
373260N1204432W001,726539.1882,4134103.6269999994,98.784,120.256,-21.472,5.6337889464238655,#008cff
363338N1190817W001,851735.1515,4028105.147,400.8,422.27,-21.46999999999997,5.633573135281234,#008cff
376113N1210024W001,676314.8026,4164565.616999999,28.723333333333336,50.18999999999999,-21.466666666666676,5.6332134277050825,#008cff
361156N1203007W001,742953.6046,4000144.9729999998,308.30428571428575,329.7635714285713,-21.459285714285738,5.632416832959415,#008cff
356317N1193756W001,828241.5251,3949152.796,-1.6700000000000013,19.785,-21.455000000000002,5.631954231207385,#008cff
361506N1200127W001,768762.7418,4004787.729,53.2,31.75,21.449999999999996,5.631414470763764,#ff6a00
364011N1200943W001,760584.5834,4032360.951,21.47142857142856,42.90928571428572,-21.437857142857144,5.630103362005771,#008cff
356181N1192294W001,841546.0411,3948142.105,8.57,30.0,-21.43,5.629254799641083,#008cff
353208N1193009W001,836304.3443,3914901.167999999,203.17999999999998,181.759,21.421000000000003,5.628282618855509,#ff6a00
393816N1217040W001,611619.4962999986,4359925.57300001,81.78655462184871,103.19117647058818,-21.40462184873949,5.626512925383381,#008cff
367343N1203694W001,734896.0268,4068624.5619999995,162.17545454545453,140.78454545454545,21.39090909090909,5.625030712428739,#ff6a00
370513N1208938W001,687287.0817000007,4102637.923999997,116.00555555555557,137.3322222222222,-21.32666666666667,5.618080409289846,#008cff
369312N1207718W001,698448.9876,4089559.4500000007,-2.8800000000000003,18.44666666666667,-21.326666666666668,5.6180804092898455,#008cff
371660N1209854W001,678870.8074000004,4115187.777000004,98.39384615384616,119.7107692307692,-21.316923076923068,5.617025349391431,#008cff
372918N1209704W001,679903.4999,4129174.498999999,69.52000000000001,90.821,-21.300999999999995,5.615300640261693,#008cff
373496N1205890W001,713551.9519,4136382.5719999997,58.62,79.905,-21.285000000000004,5.61356694976891,#008cff
362714N1200680W001,763380.561,4018040.245,-61.0,-39.715,-21.285,5.613566949768909,#008cff
375293N1212179W001,657464.9919,4155084.006,53.17,74.45,-21.28,5.613025037868319,#008cff
369452N1208354W001,692748.5642,4090982.258000001,199.26580645161295,177.9948387096774,21.270967741935483,5.6120459388362,#ff6a00
372210N1208766W001,688395.2522999999,4121501.3009999995,57.44125000000002,78.71125,-21.270000000000003,5.611941023040083,#008cff
381204N1215094W001,630659.985,4220223.1219999995,-11.96,9.296,-21.256,5.610422974088169,#008cff
385223N1213630W001,642703.2969999993,4265037.740999998,-26.197692307692314,-4.948076923076924,-21.249615384615392,5.609730511061942,#008cff
370741N1208435W001,691703.0115000006,4105268.033999998,87.42709677419356,108.6716129032258,-21.24451612903226,5.609177380946871,#008cff
352669N1188246W001,879883.7159999991,3910642.377000001,152.34823529411761,173.58382352941175,-21.235588235294117,5.608208788162068,#008cff
370946N1209899W001,678639.0571999998,4107257.1519999984,119.93310344827584,141.16344827586207,-21.230344827586208,5.6076398326677195,#008cff
386720N1217096W002,612254.1501000001,4281169.044000005,-4.50974358974359,16.71871794871794,-21.228461538461538,5.607435462213393,#008cff
364397N1201388W001,756465.7106999999,4036524.8289999994,-32.98888888888889,-11.777777777777779,-21.211111111111112,5.605552204797066,#008cff
373141N1206899W001,704709.8850000004,4132219.825000002,90.8790625,112.088125,-21.2090625,5.605329792751004,#008cff
367782N1202141W001,748624.5322999995,4073888.4050000003,115.03891891891894,136.2454054054054,-21.206486486486487,5.605050106837762,#008cff
